addr_ctpv_nm,nation_yn,row_num,base_ymd,faci_stat_nm,reg_dt,inout_gbn_nm,faci_zip,faci_gfa,faci_road_daddr,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_tel_no,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"전라남도","N",891,"20000501","정상운영","2016-12-31","실외","57339",595,"","ltO5nAHGe+RemEP1hfqYnettOXC6mUumiyy2L2NnBpc=","축구장","담양군","객사리","담양군","57339","061-380-2809","2018-05-15","공공","전라남도","추성경기장","전라남도 담양군 담양읍 관방제림길 69","N","축구장","전라남도 담양군 담양읍 객사리 1-30"
"충청북도","N",892,"","정상운영","2016-11-07","없음","27010","","","yMA6qIaHLCBhNmsqUmBsrUVqgyk/XVm4baFoji365u8=","축구장","단양군","별곡리","단양군","27010","043-420-3105","2020-07-27","공공","충청북도","별곡지구생활체육공원축구장","충청북도 단양군 단양읍 삼봉로 486","N","축구장",""
"광주광역시","N",893,"20150620","정상운영","2016-12-31","없음","62452","","","gL2ikII5Ysbne/a1VhkFh/ouHfLJrChw/o3fJArd/Bg=","축구장","","신촌동","광산구","62452","062-717-7361","2017-03-24","공공","광주광역시","보라매축구공원","광주광역시 광산구 장암길 44 (신촌동)","N","축구장",""
"경상남도","N",894,"","정상운영","2016-12-31","실외","51101","","","IpetAgKHhyTNQLBv2BP+IZeCJaJpR/dg/mn5HksGUyg=","축구장","창원시","마산리","창원시 의창구","51101","","2020-07-27","공공","경상남도","북면공설운동장","경상남도 창원시 의창구 북면 정렬대로 1115","N","축구장",""
"인천광역시","N",895,"","정상운영","2016-12-31","","405250","","","DI8KgnvtnELD9HPsjHYvmqDo3vYOS6aF9wGcAzwY9ak=","축구장","","","남동구","405250","","2020-07-27","공공","인천광역시","인천장수구장","남동구장수동산190","N","축구장","인천 남동구 장수동 산 190"
"경상남도","N",896,"","정상운영","2016-12-31","실외","668873","","","7+E0nZMBhM9GSrcZtW2NoLVKjO8XSv5ePBy7rYS7QCA=","축구장","남해군","","남해군","668873","055-860-8664","2020-07-27","공공","경상남도","나비구장","서면 서상리 1182-1","N","축구장","경남 남해군 서면 서상리 1182-1"
"경상북도","N",897,"20091017","정상운영","2016-11-07","없음","718842",126,"","mDR75q54bIVyOcx0PyUx1OQqXXpQqpLZH048ToFECxY=","축구장","칠곡군","","칠곡군","718842","054-975-6794","2018-04-02","공공","경상북도","인평공원인조잔디축구장","칠곡군 북삼읍 북삼로 65","N","축구장","경북 칠곡군 북삼읍 북삼로 65"
"경상남도","N",898,"","정상운영","2016-12-31","","",261,"","JKLAFl8zkHqbgibG4POh3UEoM27EeN9LolZceQtXo7U=","축구장","고성군","","고성군","","","2020-07-27","공공","경상남도","고성군생활체육공원","","N","축구장",""
"전라남도","N",899,"","폐업","2016-12-31","실외","534803",8513,"","8/H9SGWN/uWe8WaU6znaYvyrzVzq9m4o2qD6pmF1j+g=","축구장","무안군","","무안군","534803","","2020-07-27","공공","전라남도","무안대곡축구장","무안읍 성남리 436-53","N","축구장",""
"경기도","N",900,"","정상운영","2016-12-31","","","","","+cr14Xl0Mfr7gWqgHK05mLedv2gzVZ4ci2szDa4HvAI=","축구장","양평군","","하남시","","","2020-07-27","공공","경기도","양평안보테마공원축구장","","N","축구장",""
"경기도","N",901,"19999999","정상운영","2016-12-31","없음","12247","","","z/iLKw/a9f9B/wleiKuMjynXkXbavMIt0QLvZECTrGc=","축구장","남양주시","진관리","남양주시","12247","031-590-2604","2021-04-05","공공","경기도","진건하수처리장인조잔디구장","경기도 남양주시 진건읍 금강로380번길 67","N","축구장","경기도 남양주시 진건읍 진관리 875"
"경기도","N",902,"","정상운영","2016-11-07","실외","16066","","","psHatHybkS1wy8xWH02NBKS+StEMa5zHP0ezS/mmKIY=","축구장","의왕시","왕곡동","의왕시","16066","031-477-4636","2020-07-27","공공","경기도","고천체육공원축구장","경기도 의왕시 오전로 18 (왕곡동)","N","축구장","경기도 의왕시 왕곡동  270-2 고천체육공원"
"경상남도","N",903,"20091021","정상운영","2016-12-31","없음","52133",395,"","bRiU2Lf3r1EZdGP43EatY8ptU4Tq2W0CgQl0J1MSQvI=","축구장","의령군","대천리","의령군","52133","055-5702-422","2018-05-21","공공","경상남도","가례공설운동장","경상남도 의령군 가례면 홍의로6길 13-55","N","축구장","경상남도 의령군 가례면 대천리 54 가례면그라운드골프회관"
"경기도","N",904,"","정상운영","2016-12-31","","","","","3J9Rtbwc+cezrmpxi9jpeJTLhRt70K36q0h7Yc+SUbc=","축구장","고양시","","고양시","","","2020-07-27","공공","경기도","동산(창릉동)축구장","","N","축구장",""
"경상북도","N",905,"","정상운영","2016-12-31","","730812","","","FKJO3qYRjNLvpxSRzbRWYDk/yABuJ7QjHW62R/Y345c=","축구장","구미시","","구미시","730812","054-480-7543","2020-07-27","공공","경상북도","낙동강체육공원","구미시 고아읍 괴평리 1112-458","N","축구장","경북 구미시 고아읍 괴평리 1112-458"
"인천광역시","N",906,"","정상운영","2016-12-31","","","","","RGNo0EaoB9eDJLHNAs/lo+lwIi2qD7zh+ziZ4XxyxIM=","축구장","남동구","","남동구","","","2020-07-27","공공","인천광역시","구월근린공원인조잔디축구장","","N","축구장",""
"서울특별시","N",907,"","정상운영","2016-12-31","","","","","zVqx3YUcYddzKsOe1xi5TAqUwsU7Z07kdeqQaRn55EQ=","축구장","","","서초구","","","2020-07-27","공공","서울특별시","한강공원반포지구축구장","","N","축구장","한강공원반포지구축구장"
"서울특별시","N",908,"","정상운영","2016-12-31","","","","","7vtPkfVVcZvywzlUUYlSfke95D3+q2qXZWeGp2sihvE=","축구장","성동구","","성동구","","","2020-07-27","공공","서울특별시","살곶이체육공원축구장","","N","축구장",""
"서울특별시","N",909,"","정상운영","2016-12-31","","","","","skcGk6xrEgZvzNY0w/HFw061D/ZvyFcxU1S2tSK6CJo=","축구장","","","성동구","","","2020-07-27","공공","서울특별시","중랑물재생센터축구장","","N","축구장",""
"경상남도","N",910,"","정상운영","2016-12-31","","",0,"","tesvv9aPu0+vQA1vhrsUmEuaDldl1ZE3R1/3aOX+FZo=","축구장","함양군","","함양군","","","2020-07-27","공공","경상남도","함양생활체육공원잔디구장","","N","축구장",""
"경기도","N",911,"","정상운영","2016-11-07","없음","11027","","","3oIjlzf4F2OeM3OkcxaaXJMD2Dc2CJ/Lx7eNhvd5Iao=","축구장","연천군","전곡리","연천군","11027","","2020-07-27","공공","경기도","한탄강생활체육공원축구장","경기도 연천군 전곡읍 선사로 76","N","축구장",""
"","N",912,"19950825","정상운영","2016-11-07","없음","703110",175,"","Br3O9iO0gY4CqFFxpAGE3wYnOg/t3NPPDJtGA55+KqU=","축구장","서구","","","","053-663-3091","2020-07-27","공공","대구광역시","구민운동장","대구 서구 이현동 산 28-5","N","축구장","대구 서구 이현동 산 28-5"
"경상남도","N",913,"","폐업","2016-12-31","실외","50213","","","6fiChOBP358QuSYMDYFpBMXvMEvQrbWYhX6rUYCd1Qg=","축구장","합천군","성산리","합천군","50213","055-930-3745","2020-07-27","공공","경상남도","생활체육공원다목적구장천연잔디축구장(C)","경상남도 합천군 용주면 손목3길 76-82","N","축구장","경상남도 합천군 용주면 성산리 959-2"
"충청남도","N",914,"","정상운영","2016-12-31","","","","","Cj9f8crp2fxW8PptSWk05sJWt9eOttJcLeCuh7IhrpE=","축구장","홍성군","","홍성군","","","2020-07-27","공공","충청남도","홍주종합경기장보조경기장","","N","축구장",""
"전라남도","N",915,"20130101","정상운영","2016-12-31","없음","535934",165,"","VuaTRApnDilBzyzUV6dKF5UN6GFim6pCFikFppfJKdQ=","축구장","신안군","","신안군","535934","","2017-02-17","공공","전라남도","하의종합운동장","하의면 웅곡리 365","N","축구장",""
"전라남도","N",916,"20050101","정상운영","2016-12-31","없음","535821","","","mIwWxUI0zaI7u/a26haVkgA1W/j6C9KQTpxEgTnmEqI=","축구장","신안군","","신안군","535821","","2017-02-17","공공","전라남도","우전운동장","증도면 우전리 21","N","축구장",""
"강원도","N",917,"20050914","정상운영","2016-11-07","","209842","","","HPVasIjDurpI1fnRAQnZr/WOUob5yR84eB1WZqaHAkE=","축구장","화천군","","화천군","209842","033-440-2257","2016-12-05","공공","강원도","원천인조축구장","하남면 원천리 246-6","N","축구장","강원 화천군 하남면 원천리 246-6"
"경기도","N",918,"","정상운영","2016-12-31","실외","467892","","","J/LzceVHsvJ+yo7F8uCXGyT6aG/LfT5GWYbTBPFUzBg=","축구장","이천시","","이천시","467892","031-644-8692","2020-07-27","공공","경기도","율면체육공원축구장","이천시 율면 본죽리 30-20","N","축구장",""
"경기도","N",919,"19999999","정상운영","2016-12-31","실외","12244","","","e8nJaLuMAMcGA1tRdTiXnLdKmUMG6OUv9Ld1QWsFWrs=","축구장","남양주시","이패동","남양주시","12244","031-560-1301","2021-04-05","공공","경기도","종합운동장인조잔디구장","경기도 남양주시 다산지금로 91 (이패동)","N","축구장","경기도 남양주시 이패동 산87 남양주체육문화센터,남양주도시공사"
"경기도","N",920,"20130209","정상운영","2016-12-31","","462100","","","hCNvDAyR32GOl6BoGPog8Te5e29MQYJr0oumW4tolt0=","축구장","성남시","","성남시","462100","031-729-3055","2016-12-31","공공","경기도","탄천변제1체육공원인조잔디축구장","중원구 여수동 7-15","N","축구장","경기 성남시 중원구 여수동 7-15"
"경상남도","N",921,"","정상운영","2016-12-31","","",290,"","Xt/3AJmTAARvy8JMetbWOJV0LmJAoaCfaJwkqPtDR+0=","축구장","함안군","","함안군","","","2020-07-27","공공","경상남도","함안스포츠타운축구장1","","N","축구장",""
"경상남도","N",922,"20080722","정상운영","2016-12-31","없음","52672",1731,"","wkJzCJn8lN1SPA5Bm3ucHuBbtgOnmT1xVT9IvSO9i28=","축구장","진주시","신안동","진주시","52672","","2017-01-31","공공","경상남도","진주공설운동장제1보조구장","경상남도 진주시 신안로 137 (신안동)","N","축구장",""
"경상남도","N",923,"20040528","정상운영","2016-12-31","없음","52672","","","HmcFvN1rWs7XPOZx3kOflSSkrMn/E40PC5bDnosJrXI=","축구장","진주시","신안동","진주시","52672","","2017-01-31","공공","경상남도","진주공설운동장제2보조구장","경상남도 진주시 신안로 137 (신안동)","N","축구장",""
"","N",924,"","정상운영","2016-12-31","실외","668851","","","D5WcQ+Wocr6+kILSO4x0GIH0LY4fBFYqy6//AMCKixo=","축구장","남해군","","","","055-860-8664","2020-07-27","공공","경상남도","창선생활체육공원","","N","축구장","경남 남해군 창선면 상죽리 10-9"
"전라북도","N",925,"20060904","정상운영","2016-11-07","없음","55928","","","wDZx+v2CuiNgc7e23Tuhzh5OhPOLYPV9OpLu4rB/wC8=","축구장","임실군","이도리","임실군","55928","063-640-2904","2018-03-19","공공","전라북도","임실군공설운동장축구장","전라북도 임실군 임실읍 호국로 1640","N","축구장","전라북도 임실군 임실읍 이도리 429-1 공설운동장"
"경기도","N",926,"","정상운영","2016-12-31","","413863","","","KxdGNhe/dK1jvG8y/mlQNRz0toEp8JsF7uRAnP/9+Dg=","축구장","파주시","","파주시","413863","","2020-07-27","공공","경기도","향양리체육공원축구장","파주읍 향양리 702","N","축구장","경기 파주시 파주읍 향양리 702"
"경기도","N",927,"","정상운영","2016-12-31","","","","","qzNg48pAfc2Fd28xsI5CraEo86SlSNQka8H0lZFmOv8=","축구장","양평군","","하남시","","","2020-07-27","공공","경기도","청운레포츠공원축구장","청운면 여물리 113번지","N","축구장","경기 양평군 청운면 여물리 113"
"경기도","N",928,"","정상운영","2016-12-31","","413841",8785,"","8XtsnV1wcyNVpD7XuKpzOLs5ExVFhyFthW0LYQncE+o=","축구장","파주시","","파주시","413841","","2020-07-27","공공","경기도","축구국가대표트레이닝센터","탄현면 성동리 685","N","축구장","경기 파주시 탄현면 성동리 685"
"경상남도","N",929,"","정상운영","2016-12-31","","",271,"","d/tNQw4Ns6HghYbQDS7MR6yaCMrfc10e0nr3PeNQYqw=","축구장","함안군","","함안군","","","2020-07-27","공공","경상남도","칠서면운동장","","N","축구장",""
"경기도","N",930,"20140830","정상운영","2016-11-07","실외","12912","","","tue+tnrZ6AjyR8nRtvJDy/Wyb3GETgi00qVHXFxXvxw=","축구장","하남시","망월동","하남시","12912","031-790-2000","2019-02-14","공공","경기도","종합운동장보조경기장","경기도 하남시 아리수로 600 (망월동)","N","축구장","경기도 하남시 망월동  200"
"경기도","N",931,"","정상운영","2016-11-07","","11320","","","x6hCg04D9PuAZDPfXn4f2i1fI996E6QTGkjLeglqDuQ=","축구장","동두천시","생연동","동두천시","11320","","2020-07-27","공공","경기도","종합운동장보조구장","경기도 동두천시 어등로 45 (생연동)","N","축구장","경기도 동두천시 생연동  70 동두천시종합운동장"
"전라북도","N",932,"","정상운영","2016-12-31","","","","","YpvD66+PFMRDt5/nvu973AcEgoUmGa/pq89LBEJDogI=","축구장","완주군","","완주군","","","2020-07-27","공공","전라북도","봉동용암공원풋살장","","N","축구장",""
"전라북도","N",933,"","정상운영","2016-12-31","","","","","HUBaKvWWJeKXjltEmGiqNPal77FM6vs0IkTuMSos+v0=","축구장","완주군","","완주군","","","2020-07-27","공공","전라북도","봉동근린공원축구장","","N","축구장",""
"전라북도","N",934,"","정상운영","2016-12-31","","","","","ym9Wzo9AXYp6qQL6APQSUiAlnmDDwm1ty6LJoufRixM=","축구장","완주군","","완주군","","","2020-07-27","공공","전라북도","화산생활체육공원축구장","","N","축구장",""
"","N",935,"","정상운영","2016-12-31","없음","565920","","","RIIprQVQ2n6zIdvmqMLw0+EVGpbgEWcMRufZfeSXQdU=","축구장","완주군","","","","063-290-3803","2020-07-27","공공","전라북도","경천생활체육공원풋살장","","N","축구장","전북 완주군 경천면 경천리 680-10"
"전라북도","N",936,"","정상운영","2016-12-31","","","","","3NH3zgceR0nqUGOPJFmVfEyXL4bXXuOGKmd9P9Vv8wM=","축구장","완주군","","완주군","","","2020-07-27","공공","전라북도","경천면생활체육공원축구장","","N","축구장",""
"강원도","N",937,"19990101","정상운영","2016-12-31","실외","","","","FJw9X8dBXTEZbStkIVR0jboAKcnPcYjgqPvtWU1LXeY=","축구장","정선군","문곡리","정선군","","","2022-01-17","공공","강원도","문곡풋살경기장","","N","축구장","강원 정선군 남면 문곡리 327-1"
"강원도","N",938,"20080101","정상운영","2016-12-31","실외","26111","","","/VxbwSxPkjzFhkdoRHbM2NPRs8RH4a6kAEqmJMpzQ0c=","축구장","정선군","송계리","정선군","26111","033-562-6004","2022-02-02","공공","강원도","임계족구장","강원도 정선군 임계면 장찬동길 86-11","N","축구장","강원도 정선군 임계면 송계리 341-1"
"서울특별시","N",939,"","정상운영","2016-12-31","","","","","vYibj6Kf5NT1rgr8bdhliLqx99ATBsEuvYVHPB5CUDo=","축구장","성동구","","성동구","","","2020-07-27","공공","서울특별시","뚝섬유수지체육공원축구장","","N","축구장",""
"세종특별자치시","N",940,"","정상운영","2016-11-07","","","","","GULzA61PYxEmnALB2F1tkllkkKdBuGJR3tmUUCr6bBk=","축구장","세종시","","세종시","","","2020-07-27","공공","세종특별자치시","한솔동축구장","","N","축구장",""
"울산광역시","N",941,"","정상운영","2016-12-31","실외","44659",545,"","7mrYCDsMH1+pwoZ9ETbJJ9EVkEvlHN0WmVQCqz56bTQ=","축구장","","","남구","44659","052-220-2558","2020-07-27","공공","울산광역시","문수축구경기장보조경기장","울산광역시 남구 문수로 44 (옥동)","N","축구장","울산광역시 남구 옥동 산5 울산문수축구경기장"
"울산광역시","N",942,"","정상운영","2016-11-07","없음","44772",33,"선암호수공원축구장","VNXYZDSxO+mzpfX1Kurt3bj142QfXDSK0N+cOtYQmcg=","축구장","남구","선암동","남구","44772","052-226-0961","2020-07-27","공공","울산광역시","선암수변공원축구장","울산광역시 남구 선암호수길 104 (선암동)","N","축구장","울산광역시 남구 선암동 476-2"
