addr_ctpv_nm,stand_seat_cnt,nation_yn,row_num,base_ymd,fmng_dept_nm,faci_stat_nm,faci_mng_type_cd,fmng_type_gb_nm,reg_dt,fmng_cpb_nm,inout_gbn_nm,faci_lat,faci_zip,faci_gfa,faci_cd_hash,fmng_cp_nm,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_tel_no,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_mng_user_telno,faci_nm,faci_road_addr,cp_ymd,atnm_chk_yn,fcob_nm,faci_addr,stand_cpt_psn_cnt,ssm_dsn_yn
"경상남도","","N",756,"","의창구청 문화위생과","정상운영","자체운영        ","지자체","2016-12-31","창원시","실외","35.2482917618","51142",33,"0Oqwr72B1+kcofycHclZdf6yiTZpzVYNMIwcBTu5b3Q=","경상남도","테니스장","창원시","사림동","창원시 의창구","51142","","128.682693818","2020-07-27","공공","경상남도","055-212-4063","사림운동장테니스장","경상남도 창원시 의창구 사림로85번길 31 (사림동)","","N","테니스장","","",""
"경상남도","","N",757,"","","정상운영","","지자체","2016-12-31","창원시","","35.231066482","642080",128,"DTtjYg7cFs4fwmKbUyrj0Co/rHmqGkzaWhIj17CbRWs=","경상남도","테니스장","창원시","","창원시","642080","","128.695694125","2020-07-27","공공","경상남도","","웅남주민운동장테니스장","토월동 709","","N","테니스장","경남 창원시 성산구 토월동 709","",""
"경상남도","","N",758,"","교육체육과","정상운영","위탁운영        ","지자체","2016-12-31","거제시","실외","34.9000532256","53218","","SiXAHudBQ7aC7vkrIK2FoXfkrPwOPS1htYGdsaddSI0=","경상남도","테니스장","거제시","옥포동","거제시","53218","055-639-3914","128.6868301602","2020-07-27","공공","경상남도","055-639-3914","옥포테니스장","경상남도 거제시 옥포로 296-8 (옥포동)","","N","테니스장","",200,""
"경상북도","","N",759,"","새마을체육산업과","정상운영","위탁운영        ","지자체","2016-12-09","포항시","","36.06979486482356","37606","","G877J1Mh7vXwjS1hb7ooX5CZm/0rja23P6ylJLnSRiI=","경상북도","테니스장","포항시","두호동","포항시","37606","","129.38477859331888","2020-07-27","공공","경상북도","054-270-2804","해맞이정구장","경상북도 포항시 북구 삼흥로100번길 41-31 (두호동)","","N","테니스장","경상북도 포항시 북구 두호동  산27","",""
"대구광역시","","N",760,"20030106","문화체육과","정상운영","위탁운영        ","지자체","2016-11-07","달성군","실외","35.86045256022577","42916","","AjwD4BoqN7guNGevx2c4r5IpIS1sd8oarerUVtuBv0g=","대구광역시","테니스장","달성군","매곡리","달성군","42916","053-659-4105","128.45465273338877","2017-01-25","공공","대구광역시","053-668-2182","다사테니스장","대구광역시 달성군 다사읍 달구벌대로 754","20030106","N","테니스장","","",""
"경상북도","","N",761,"","","정상운영","위탁운영        ","지자체","2016-12-21","예천군","","36.6567243593","36819","","tb9V5m3bX0OtGtefChoTfFpVEj6+ZCZ4tZ92E8tatQQ=","경상북도","테니스장","예천군","동본리","예천군","36819","","128.4626101209","2020-07-27","공공","경상북도","054-650-6093","예천군실내테니스장","경상북도 예천군 예천읍 충효로 393","","N","테니스장","경상북도 예천군 예천읍 동본리 434-1 청소년수련관","",""
"경상북도","","N",762,"","새마을체육산업과","정상운영","위탁운영        ","지자체","2016-12-12","포항시","","36.08098912162248","37596","","7BS68sK7rxv/LoO2GnOS7z7ljfU2ZcQN/umykw71xfk=","경상북도","테니스장","포항시","양덕동","포항시","37596","","129.40462936371034","2020-07-27","공공","경상북도","054-270-2804","양덕체육공원 테니스장","경상북도 포항시 북구 양덕로30번길 20 (양덕동)","","N","테니스장","경상북도 포항시 북구 양덕동  1850","",""
"경기도","","N",763,"","체육진흥과","정상운영","자체운영        ","지자체","2016-12-16","수원시","","37.2976649025","16328","","aBBCKP2Mhl2+G5HZ1+yQS6KPTGG4yz/Ucwsfc88+Emo=","경기도","테니스장","수원시","정자동","수원시 장안구","16328","","126.9883063479","2020-07-27","공공","경기도","031-228-2206","정자 테니스장 ","경기도 수원시 장안구 만석로 65 (정자동)","","N","테니스장","경기도 수원시 장안구 정자동  869-1 북수원도서관","",""
"경상북도","","N",764,"","체육관광과","정상운영","자체운영        ","지자체","2016-12-20","안동시","","36.5474622846","36748","","DQTUTX0ElsCZ8NgXcXvTsXToMZ+HsS880cl0rk5ARM8=","경상북도","테니스장","안동시","정하동","안동시","36748","","128.7244246222","2020-07-27","공공","경상북도","054-840-5506","안동시민운동장테니스장(실내)","경상북도 안동시 운동장길 53 (정하동)","","N","테니스장","경상북도 안동시 정하동  417 안동시민공설운동장","",""
"경기도","","N",765,"20161219","수원시청소년육성재단","정상운영","자체운영        ","지자체","2016-12-19","수원시","실외","37.2736313985","16486",1123,"wZhXetIXZNx7sUkp0mXdgQtbWsTO5qhqu/YQnK7M+Y4=","경기도","테니스장","수원시","인계동","수원시 팔달구","16486","031-228-2147","127.035011171","2020-04-07","공공","경기도","","수원청소년문화센터","경기도 수원시 팔달구 권광로 293 (인계동)","","N","테니스장","경기도 수원시 팔달구 인계동  333","","N"
"부산광역시","","N",766,"","문화관광과","폐업","자체운영        ","지자체","2016-12-08","서구","없음","35.0636735093","49276","","Ulg7rYc7lpg1+5qDau0DAXkRxLKYvX2Z5bHuV97y940=","부산광역시","테니스장","서구","암남동","서구","49276","","129.0200720179","2020-07-27","공공","부산광역시","051-240-4782","암남공원 테니스장","부산광역시 서구 암남공원로 179-40 (암남동)","","N","테니스장","","",""
"강원도",200,"N",767,"20091226","고용교육체육과","정상운영","위탁운영        ","지자체","2016-11-07","영월군","","37.17418734292942","26237",982,"dRdYjfW5PT2Xon3Hpjo/HYJX5tlvpDvmq0U2wFxSff8=","강원도","테니스장","영월군","하송리","영월군","26237","033-372-4005","128.45964177885992","2016-12-29","공공","강원도","033-372-4005","스포츠파크 테니스장","강원도 영월군 영월읍 제방안길 100","20091226","N","테니스장","강원도 영월군 영월읍 하송리 56 영월스포츠파크",400,""
"부산광역시","","N",768,"","시설관리 사업소","정상운영","위탁운영        ","지자체","2016-11-07","남구","","35.10407203235635","48563","","swNuqhCdf0/qsLDHWKg5wxoloKQf2qEmfA6t7sLxiNg=","부산광역시","테니스장","남구","용호동","남구","48563","051-607-6365","129.11181274057188","2020-07-27","공공","부산광역시","051-607-6365","백운포체육공원테니스장","부산광역시 남구 백운포로 108 (용호동)","","N","테니스장","부산광역시 남구 용호동  895-3 백운포체육공원 관리동","",""
"광주광역시",208,"N",769,"20060515","체육진흥과","정상운영","자체운영        ","지자체","2016-12-31","","없음","35.13387647948255","62048",3715,"kD03UZUbGwzYoIH6ZtTmMXBRJ3Ig96rdnPDm3tpr3Jo=","광주광역시","테니스장","","풍암동","서구","62048","062-372-8145","126.87973898293563","2017-07-12","공공","광주광역시","062-613-3542","전전후테니스장","광주광역시 서구 금화로 278 (풍암동)","20060515","N","테니스장","",500,""
"경기도",20,"N",770,"","체육진흥과","정상운영","위탁운영        ","지자체","2016-12-31","고양시","실외","37.676421695","10223",147,"qLeZzqXE9W9wRLOmTbMMbrDcnx3NDaT/J70WOfcI9ig=","경기도","테니스장","고양시","대화동","고양시 일산서구","10223","","126.7430655661","2020-07-27","공공","경기도","031-8075-2341","성저테니스장","경기도 고양시 일산서구 중앙로 1601 (대화동)","","N","테니스장","",20,""
"경상남도","","N",771,"","교육체육과","정상운영","자체운영        ","지자체","2016-12-31","거제시","없음","34.7278918156","53334","","scmYYYdYMQGPoUeHav0xMDQzJhz0aPDpMi3d8jpk94Q=","경상남도","테니스장","거제시","다포리","거제시","53334","055-639-3913","128.6255966907","2020-01-30","공공","경상남도","055-6393-913","다포테니스장","경상남도 거제시 남부면 거제남서로 81-9","","N","테니스장","경상남도 거제시 남부면 다포리 169 국립수산과학원 육종연구센터","","N"
"충청북도","","N",772,"20111013","시설관리사업소","정상운영","자체운영        ","지자체","2016-12-31","음성군","실외","37.0236303959","27649","","+IaelgLv7ibMcaIJP2Fao4VAxoiyFDv1eQiAdDQfFfM=","충청북도","테니스장","음성군","덕정리","음성군","27649","043-871-5917","127.4915781781","2017-08-09","공공","충청북도","043-871-2482","삼성생활체육공원테니스장","충청북도 음성군 삼성면 금일로 992-34","20111013","N","테니스장","","",""
"","","N",773,"","문화체육과","정상운영","자체운영        ","지자체","2016-12-31","양구군","실외","38.0966918634","255806","","hW7L45FpnnDWPnveilkHLPy9nqDVKYCuj2/8xk6wLCs=","강원도","테니스장","양구군","","","","033-480-2772","127.9854254068","2020-07-27","공공","강원도","033-480-2319","정림리테니스장","강원 양구군 양구읍 정림리 103","","N","테니스장","강원 양구군 양구읍 정림리 103","","N"
"전라남도",1200,"N",774,"19871002","체육시설관리소","정상운영","위탁운영        ","지자체","2016-11-07","순천시","실외","34.940139676302046","57992",222,"BzLSQxtkMorx+b9BQBJtTm9XCLOUZ19lhJKfzvYAu7Q=","전라남도","테니스장","순천시","연향동","순천시","57992","","127.51907374653115","2018-04-02","공공","전라남도","061-749-8483","팔마정구장","전라남도 순천시 팔마로 333 (연향동)","19871002","N","테니스장","",2000,"N"
"인천광역시","","N",775,"20130101","안전행정과 체육팀","정상운영","자체운영        ","지자체","2017-05-23","강화군","실내","37.7299824993","23042","","HFCUeZgC3IKDivXpVJJJTXDjn+JCvPmnDMyk+/VuxXM=","인천광역시","테니스장","강화군","신정리","강화군","23042","","126.5072521245","2017-05-23","공공","인천광역시","032-930-3228","강화실내테니스장","인천광역시 강화군 선원면 고식이길 177","20130101","N","테니스장","","",""
"경기도","","Y",776,"","","정상운영","위탁운영        ","","2017-06-29","","없음","37.6692381288","10223","","MGIeuRB2d0JBfdSQp8iBlpel3c/4wwbkq3W2950T+Cw=","","테니스장","","대화동","고양시 일산서구","10223","055-771-4684","126.7393363262","2020-07-27","공공","","","안전공단 테니스장","경기도 고양시 일산서구 고양대로 283 (대화동)","","N","테니스장","","","X"
"","","N",777,"20140101","안전행정과 체육팀","정상운영","자체운영        ","지자체","2017-05-23","강화군","실외","37.7759672556","417873","","Xb7oypy00TpAJJ3+MSPqM6mZJyzvagcSRZI8aNzpB70=","인천광역시","테니스장","강화군","","","","032-930-3228","126.4106700898","2020-07-27","공공","인천광역시","032-930-3228","강서테니스장","","20140101","N","테니스장","인천 강화군 하점면 신봉리 산 35","","N"
"부산광역시","","N",778,"","체육진흥과","정상운영","자체운영        ","지자체","2017-01-12","","실외","35.1753967259","48058","","7h95ClAmFyLnr0I7kDIJMzpfcFm6QhV4ReVEDC1DH7Q=","부산광역시","테니스장","해운대구","재송동","해운대구","48058","","129.1237580514","2020-07-27","공공","부산광역시","051-888-3444","센텀테니스장","부산광역시 해운대구 센텀북대로 32 (재송동)","","N","테니스장","","",""
"경기도","","N",779,"","","정상운영","자체운영        ","지자체","2017-02-06","양평군","없음","37.4772043319","12572","","Og8jO9fdJMZzhvA1obDVVdUpkfTQnytIiCo4iHFF1cw=","경기도","테니스장","양평군","교평리","양평군","12572","","127.4854803814","2020-07-27","공공","경기도","031-770-2147","강상 테니스장","경기도 양평군 강상면 신화길 10","","N","테니스장","","",""
"경기도","","N",780,"","","정상운영","자체운영        ","지자체","2017-02-06","양평군","없음","37.5181476572","12507","","Apy0qsCkZ9ui+eTBB3Aj5jnff8j5UYeVIvYeOny5T34=","경기도","테니스장","양평군","옥천리","양평군","12507","","127.4560503023","2020-07-27","공공","경기도","031-770-2147","옥천레포츠공원 테니스장","경기도 양평군 옥천면 옥천길 21","","N","테니스장","","",""
"경기도","","N",781,"19990101","문화체육과","폐업","자체운영        ","지자체","2017-02-06","양평군","없음","37.4251203222","12539","","/pNr3aFjMTcEYWlTdLqzxq5zoEwFeAvvxFwfF16Hmcs=","경기도","테니스장","양평군","석곡리","양평군","12539","031-770-2934","127.7511867753","2021-07-30","공공","경기도","031-770-2136","양동레포츠공원 테니스장","경기도 양평군 양동면 학둔지아래길 20","","N","테니스장","","","X"
"경기도","","N",782,"","","정상운영","자체운영        ","지자체","2017-02-06","양평군","없음","37.4745259766","12541","","lJU4PPOGNyrjz/CRJzxkOtO3cYyNXkrEGrS8UTk+Y4U=","경기도","테니스장","양평군","지평리","양평군","12541","","127.6393102538","2020-07-27","공공","경기도","031-770-2147","지평레포츠공원 테니스장","경기도 양평군 지평면 지평의병로116번길 1","","N","테니스장","","",""
"경기도","","N",783,"","","정상운영","자체운영        ","지자체","2017-02-06","양평군","없음","37.4259891571","12568","","p8PhWaiBBwtscOg6EkDhUxFotm6+WpuggRwcm0oFZGc=","경기도","테니스장","양평군","하자포리","양평군","12568","","127.5367980609","2020-07-27","공공","경기도","031-770-2147","개군레포츠공원 테니스장","경기도 양평군 개군면 하자포길33번길 8","","N","테니스장","","",""
"경기도","","N",784,"","","정상운영","자체운영        ","지자체","2017-02-06","양평군","없음","37.6065835263","12502","","fZ8gMn+kEJ7w87pVtR6+iFxkcQpBY6VDANUl7fblOhM=","경기도","테니스장","양평군","문호리","양평군","12502","","127.3487122176","2020-07-27","공공","경기도","031-770-2147","서종생활체육공원 테니스장","경기도 양평군 서종면 북한강로 777","","N","테니스장","","",""
"경기도","","N",785,"","체육팀","정상운영","자체운영        ","지자체","2017-02-06","양평군","없음","37.5562554628","12530","","fmmFLYj+xiv+fQFPyNOi84TWANTBmEyvtIhFB7H5h0c=","경기도","테니스장","양평군","용두리","양평군","12530","","127.7107225842","2020-07-27","공공","경기도","031-770-2147","청운레포츠공원 테니스장","경기도 양평군 청운면 용두로 170","","N","테니스장","","",""
