addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,faci_stat_nm,reg_dt,inout_gbn_nm,faci_lat,faci_zip,faci_gfa,faci_road_daddr,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,faci_road_zip,faci_tel_no,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"경기도","N","M155,156,157호",796,"20230508","정상운영","2023-05-10","없음","37.6366038586973","11901",443,"M155,156,157호","","골프","구리시","갈매동","11901","031-869-2421","127.125203305286","2023-05-11","신고","경기도","GDR 금강골프연습장","경기도 구리시 갈매순환로166번길 46 (갈매동)","Y","가상체험 체육시설업","경기도 구리시 갈매동 552-12"
"경기도","N","3층 (감북동)",797,"20230503","정상운영","2023-05-11","실내","37.5195338212884","12991",286,"3층 (감북동)","","골프","하남시","감북동","12991","02-477-0999","127.159026051576","2023-05-11","신고","경기도","감북골프존","경기도 하남시 감초로 47-30 (감북동)","Y","가상체험 체육시설업","경기도 하남시 감북동 354-1"
"경기도","N","201호",798,"20211125","정상운영","2021-12-01","없음","37.506234190315","12993",367,"삼현PF 3차 201호","6agoNTCqGpbICvpN7MMZwXR7fNbj3LfxNrsYKnGThEc=","골프","하남시","감일동","12993","","127.141618150434","2023-05-12","신고","경기도","프렌즈 스크린골프 오륜점","경기도 하남시 감일남로 18(감일동)","Y","가상체험 체육시설업","경기도 하남시 감일동 373-9 삼현PF 3차"
"경기도","N","1층 (고매동)",799,"20230509","정상운영","2023-05-15","없음","37.2261249800561","17086",467,"1층 (고매동)","","골프","용인시","고매동","17086","031-274-2008","127.105427760603","2023-05-15","신고","경기도","골프존파크 고매점","경기도 용인시 기흥구 기흥단지로 64-2 (고매동)","Y","가상체험 체육시설업","경기도 용인시 기흥구 고매동 409-91"
"경기도","N","웰스톤갤러리 116,117,118,120,121,122,123호 (성복동)",800,"20220117","정상운영","2022-04-11","없음","37.3158014259477","16850",388,"웰스톤갤러리 116,117,118,120,121,122,123호 (성복동)","7m9klB8wvK8DJtagyTWhbAqFmdg3j/bFECRSPmMUpKs=","골프","용인시","성복동","16850","","127.074619986035","2023-05-18","신고","경기도","성복1번홀","경기도 용인시 수지구 성복2로 108-2(성복동)","Y","가상체험 체육시설업","경기도 용인시 수지구 성복동 139 웰스톤갤러리"
"","N","501∼504호",801,"20161231","정상운영","2016-12-31","실내","37.7236723844","10894",498,"501∼504호","q1mHXrgSaj2+qiR5bAbvXjolA24PRmM2Cee2sRgwuY0=","골프","파주시","와동동","10894","031-944-0770","126.7532108215","2023-05-20","신고","경기도","HILL골프","경기도 파주시 와석순환로 431 (와동동)","Y","가상체험 체육시설업","경기도 파주시 와동동 1365-3 신운정프라자"
"경기도","N","",802,"20210622","정상운영","2021-06-25","없음","36.9919582659215","17564",597,"","3Llzd6ImFJqI9ylp3hpgNX1Helkue8IQSdidAztRx8Q=","골프","안성시","진사리","17564","","127.141705890285","2023-05-11","신고","경기도","에스엠 골프연습장(용이공도점)","경기도 안성시 공도읍 진건중길 39","Y","가상체험 체육시설업","경기도 안성시 공도읍 진사리 348"
"경기도","N","",803,"20230511","정상운영","2023-05-12","없음","37.6432296300206","10071",126,"","","골프","김포시","구래동","10071","","126.622477822758","2023-05-12","신고","경기도","(주)엑시토컴퍼니","경기도 김포시 김포한강9로75번길 56 (구래동)","Y","가상체험 체육시설업","경기도 김포시 구래동 6881-17"
"경기도","N","",804,"20220620","정상운영","2022-06-24","없음","","10071",264,"디에스프라자 6층 602호, 608호 (구래동)","GEbp7ewHJJeBXO6gkQ6tUSd2CJG8J/weumnrBQctbCc=","골프","김포시","구래동","10071","031-998-7275","","2023-05-12","신고","경기도","엑시토골프 더 레인지","경기도 김포시 김포한강9로75번길 56, 디에스프라자 6층 602호, 608호 (구래동)","Y","가상체험 체육시설업","경기도 김포시 구래동 6881-17 "
"경기도","N"," 동탄 P&P 메디칼 프라자 502호 (반송동)",805,"20220830","정상운영","2022-09-02","없음","37.2073618507912","18434",183," 동탄 P&P 메디칼 프라자 502호 (반송동)","+xPi1EffRX40rXlgyduDLX7BJdGQlaNzwYGJrwBewlk=","골프","화성시","반송동","18434","","127.065370854079","2023-05-12","신고","경기도","보이스캐디아카데미 동탄점","경기도 화성시 동탄지성로 86(반송동)","Y","가상체험 체육시설업","경기도 화성시 반송동 42-7 동탄 P&P 메디칼 프라자"
"경기도","N","",806,"20201126","정상운영","2023-04-13","없음","37.197569425488","18478",136,"","","골프","화성시","오산동","18478","031-375-1872","127.096582650573","2023-05-11","신고","경기도","동탄 트랙맨 골프스튜디오","경기도 화성시 동탄역로 124 (오산동)","Y","가상체험 체육시설업","경기도 화성시 오산동 968-6"
"인천광역시","N","",807,"20161231","정상운영","2016-12-31","실내","37.5011062017","404829",322,"","xT+5ZkGcqE7sppb1I2F+eGJ7/WIXh26uqPTbE2dIfb0=","골프","서구","","404829","","126.671470274","2023-04-01","신고","인천광역시","이지 스크린 골프","인천광역시 서구 석남로 87 (석남동,3층)","Y","가상체험 체육시설업","인천 서구 석남로 87"
"","N","진도빌딩6층",808,"20161231","정상운영","2016-12-31","실내","36.3179600172","301835",372,"진도빌딩 6층","l3ntG2a/wz/PRBhBqRoXpHIuTYTltZc6Y2VX6DRqBrg=","골프","중구","","301835","","127.394638893","2023-04-05","신고","대전광역시","에스투(S2)","대전광역시 중구 계백로 1571 (유천동)","Y","가상체험 체육시설업","대전 중구 계백로 1571"
"","N","",809,"20110704","정상운영","2017-09-07","실내","35.5656363618","",493,"","7vP4Ubsjw2s31IeNfcIPWZGg9Ng2kdbPvNlsO88hUx8=","골프","북구","","","052-283-4001","129.355884776","2023-04-06","신고","울산광역시","진장스크린","울산광역시 북구 울산광역시 북구 진장24길 48 (진장동)","Y","가상체험 체육시설업","울산광역시 북구 울산광역시 북구 진장24길 48 (진장동)"
"전라남도","N","4층",810,"20230418","정상운영","2023-05-14","없음","34.7606588279824","59699",320,"4층","","골프","여수시","문수동","59699","061-654-9000","127.708565269424","2023-05-14","신고","전라남도","골프존파크 문수일등점","전라남도 여수시 좌수영로 345 (문수동)","Y","가상체험 체육시설업","전라남도 여수시 문수동 43-6"
"경상북도","N","",811,"20230303","정상운영","2023-04-24","실내","36.5522556413671","36725",418,"(용상동)","","골프","안동시","","36725","054-858-1144","128.758106409018","2023-04-24","신고","경상북도","프렌즈 스크린 용상점","경상북도 안동시 마들길 72 (용상동)","Y","가상체험 체육시설업","경상북도 안동시 용상동 1078-136"
"경상남도","N","",812,"20220620","정상운영","2023-05-18","없음","35.1848215465324","51542",1117,"","","골프","창원시","성주동","51542","055-713-9090","128.705182430684","2023-05-18","신고","경상남도","하이엔드 골프존파크","경상남도 창원시 성산구 해원로374번길 9 (성주동)","Y","가상체험 체육시설업","경상남도 창원시 성산구 성주동 70-27"
"경기도","N","",813,"20200408","정상운영","2020-10-15","없음","37.4560152482442","13140",451,"2~3층","Jcslz6sHylMglTpf0MfBULVkX5MoCvHefpT4OwfO6KM=","골프","성남시","양지동","13140","","127.160496956562","2023-04-25","신고","경기도","YJ 골프아카데미","경기도 성남시 수정구 논골로 20 (양지동)","Y","가상체험 체육시설업","경기도 성남시 수정구 양지동 745"
"경기도","N","301-302",814,"20230419","정상운영","2023-04-24","실내","37.0041572057788","17864",584,"301-302","","골프","평택시","죽백동","17864","031-652-0722","127.133783751015","2023-04-25","신고","경기도","죽백골프존파크","경기도 평택시 죽백3로 167 (죽백동)","Y","가상체험 체육시설업","경기도 평택시 죽백동 658-5"
"제주특별자치도","N","",815,"20201118","정상운영","2021-01-08","없음","","63107",231,"1층 (노형동)","JiMiDJG9b3SjN6JyZtua0LJ7d8o25FiGiTKR0X1gnJM=","골프","제주시","노형동","63107","","","2023-05-17","신고","제주특별자치도","주식회사 아인골프아카데미","제주특별자치도 제주시 노형로 265, 1층 (노형동)","Y","가상체험 체육시설업","제주특별자치도 제주시 노형동 3141 "
"경상남도","N","",816,"20210402","정상운영","2023-05-16","없음","0","50205",243,"","","골프","합천군","","50205","055-934-0110","0","2023-05-16","신고","경상남도","골프존파크매촌나이스스크린","경상남도 합천군 야로면 가야산로 551","Y","가상체험 체육시설업","경상남도 합천군 야로면 매촌리 290"
"경상북도","N","",817,"20220706","정상운영","2022-07-11","없음","36.0946581548714","37560",732,"1층","/GZXwf/A0Hg+3McLQKTHVU30MhmQNatH9EPUVgFSw2I=","골프","포항시","","37560","","129.341697463883","2023-05-18","신고","경상북도","초곡프렌즈스크린","경상북도 포항시 북구 흥해읍 초곡지구로71번길 14-5","Y","가상체험 체육시설업","경상북도 포항시 북구 흥해읍 초곡리 1398"
"충청북도","N","",818,"20230328","정상운영","2023-05-12","없음","0","27634",648,"2층","","골프","음성군","","27634","043-878-0801","0","2023-05-12","신고","충청북도","골프존파크 금왕베스트","충청북도 음성군 금왕읍 응천서길27번길 14","Y","가상체험 체육시설업","충청북도 음성군 금왕읍 무극리 64-15"
"충청북도","N","",819,"20230425","정상운영","2023-05-12","없음","0","28632",741,"3층","","골프","청주시","","28632","043-296-3300","0","2023-05-12","신고","충청북도","언더드림 GDR 골프연습장","충청북도 청주시 서원구 남이면 남지로 20","Y","가상체험 체육시설업","충청북도 청주시 서원구 남이면 가마리 246-1"
"충청북도","N","",820,"20230303","정상운영","2023-05-12","없음","0","28701",136,"2층 (분평동)","","골프","청주시","","28701","","0","2023-05-12","신고","충청북도","YBK골프클럽","충청북도 청주시 서원구 청남로2005번길 15 (분평동)","Y","가상체험 체육시설업","충청북도 청주시 서원구 분평동 244-9"
"충청북도","N","",821,"20230223","정상운영","2023-05-12","없음","0","28629",311,"주1동 3층 (산남동)","","골프","청주시","","28629","","0","2023-05-12","신고","충청북도","프렌즈스크린 서부점","충청북도 청주시 서원구 산미로 95 (산남동)","Y","가상체험 체육시설업","충청북도 청주시 서원구 산남동 47-3"
"경기도","N","외 1필지(391-10)",822,"20230306","정상운영","2023-05-15","없음","37.2834975304005","12633",475,"(홍문동)","","골프","여주시","","12633","","127.635925861287","2023-05-15","신고","경기도","SG골프 여주이마트점","경기도 여주시 세종로 163 (홍문동)","Y","가상체험 체육시설업","경기도 여주시 홍문동 391-1"
"대전광역시","N","",823,"20210409","정상운영","2021-09-13","없음","","34183",356,"202호 (궁동)","E8Ve3X4y++yzuDRiwJ7tY45dOwgDKIL9gAFYWMaTfgc=","골프","유성구","","34183","042-824-4565","","2023-05-16","신고","대전광역시","리치스크린","대전광역시 유성구 대학로 82, 202호 (궁동)","Y","가상체험 체육시설업","대전광역시 유성구 궁동 482-7 "
"대구광역시","N","",824,"20230227","정상운영","2023-05-18","없음","35.8102532349523","42952",399,"2층","","골프","달성군","","42952","053-638-0707","128.51292877655","2023-05-18","신고","대구광역시","세븐 타임즈 골프아카데미","대구광역시 달성군 화원읍 비슬로 2725","Y","가상체험 체육시설업","대구광역시 달성군 화원읍 구라리 1737-3"
"대구광역시","N","",825,"20230502","정상운영","2023-05-16","없음","0","42974",821,"3층","","골프","달성군","","42974","","0","2023-05-16","신고","대구광역시","로얄 카카오 골프 연습장","대구광역시 달성군 옥포읍 돌미상업로1길 14","Y","가상체험 체육시설업","대구광역시 달성군 옥포읍 교항리 2898"
"서울특별시","N","",826,"20230308","정상운영","2023-05-12","없음","37.562734669604","07620",1160,"1층, B1층 (방화동)","","골프","강서구","","07620","","126.807186878582","2023-05-12","신고","서울특별시","리온골프","서울특별시 강서구 개화동로 561 (방화동)","Y","가상체험 체육시설업","서울특별시 강서구 방화동 620-214"
"서울특별시","N","홈플러스강서점앤본사사옥",827,"20221115","정상운영","2023-05-12","없음","0","07567",1369,"홈플러스강서점앤본사사옥 4층 (등촌동)","","골프","강서구","","07567","070-4863-5303","0","2023-05-12","신고","서울특별시","GDR 아카데미 강서가양점","서울특별시 강서구 화곡로 398 (등촌동)","Y","가상체험 체육시설업","서울특별시 강서구 등촌동 639-11 홈플러스강서점앤본사사옥"
"경상남도","N","401,403,403-1,405",828,"20220613","정상운영","2023-05-18","없음","35.2306420588811","51436",300,"","","골프","창원시","","51436","055-263-2770","128.680696594478","2023-05-19","신고","경상남도","프렌즈스크린골프 용호점","경상남도 창원시 성산구 용지로169번길 15 (용호동)","Y","가상체험 체육시설업","경상남도 창원시 성산구 용호동 73-1 레이크펄스"
"대구광역시","N","지하 1층",829,"20230516","정상운영","2023-05-18","없음","35.7461949922117","42977",660,"지하 1층","","골프","달성군","","42977","053-631-0075","128.487712289244","2023-05-18","신고","대구광역시","주식회사 화성이앤지 달성지점","대구광역시 달성군 옥포읍 옥포로 607","Y","가상체험 체육시설업","대구광역시 달성군 옥포읍 김흥리 424"
