addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,faci_stat_nm,faci_mng_type_cd,reg_dt,inout_gbn_nm,faci_lat,faci_zip,faci_gfa,faci_road_daddr,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_tel_no,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"경기도","N","",787,"20020710","정상운영","자체운영        ","2016-11-07","실내","37.1563735602","447010",1622,"","Eg0CgnASJXZxOnzBkOpycHaQMO/YZ+AnC+EaNXgbRBk=","실내","오산시","","오산시","447010","031-372-0023","127.077965471","2022-11-18","신고","경기도","위풀","오산시 운암로 113 (오산동)","N","수영장업",""
"경기도","N","",788,"","정상운영","","2016-12-31","","37.3478350419","429450",3744,"","TJt7XP+rYHgSaKc0OWvuQZw1nZnXqJQkmSvQYKGhdiE=","실내","시흥시","","시흥시","429450","","126.740465084","2020-07-27","신고","경기도","시흥시여성회관","시흥시 정왕대로233번길 21 (정왕동)","N","수영장업","경기 시흥시 정왕대로233번길 21"
"경기도","N","",789,"20161107","정상운영","자체운영        ","2016-11-07","실내","37.3451364218","435010",1569,"","M8IuKz4Gp6qyBlYg25eKXrpFxl2WxED/FbfP6vgGPAU=","실내","군포시","","군포시","435010","","126.936348678","2022-08-31","신고","경기도","근로자 종합복지관","군포시 용호1로21번길 14(당동)","N","수영장업",""
"경기도","N","지하1층",790,"20161107","정상운영","자체운영        ","2016-11-07","실내","","15865",786,"지하1층 (산본동, 유화프라자)","dqWXBIsxk2C3dAdsSOuAcg33BVdCSRJhfnEt7N2F5Ao=","실내","군포시","산본동","군포시","15865","031-399-6600","","2022-09-08","신고","경기도","스윔스타즈","경기도 군포시 번영로 515, 지하1층 (산본동, 유화프라자)","N","수영장업","경기도 군포시 산본동 1142-1 지하1층 "
"경기도","N","",791,"","정상운영","","2016-11-07","","37.3550551101","437823",1892,"","hYO/LMGKGIQEZ5nK1xj/F4hzk0MwZw2ag07MMrHztMk=","실내","의왕시","","의왕시","437823","031-8086-7412","126.975457154","2020-07-27","신고","경기도","의왕시 여성회관 실내수영장","의왕시 오전로 122 (오전동)","N","수영장업","경기 의왕시 오전로 122"
"경기도","N","",792,"20120329","정상운영","자체운영        ","2016-11-07","실내","37.39103214","437120",410,"","1zej5X/H1C1O42rNCXZqBgMAFvYqGVHH/iIlRUogYh8=","실내","의왕시","","의왕시","437120","031-421-3233","126.980165726","2018-04-24","신고","경기도","플레이 키즈 스윔","의왕시 포일로 69, 지하층 (포일동)","N","수영장업",""
"","N","지층",793,"20161231","정상운영","자체운영        ","2016-12-31","실내","37.5411594216","12946",708,"","WSTYRi8Or/vGBcX9l+IijvzDVh5D1NWMugGVYZFhOGY=","실내","하남시","신장동","","12946","031-796-9937","127.2188036812","2021-05-24","신고","경기도","키즈앤풀 Plus","경기도 하남시 대청로59번길 15-1 (신장동)","N","수영장업",""
"서울특별시","N","",794,"","정상운영","위탁운영        ","2016-11-07","실내","37.5735016343","03104",11262,"","kKDqjEsJ+XIQjCxyeQQA2uyzw8FvtDvqq3kEvWy2b2A=","수영장","종로구","창신동","종로구","03104","","127.0143674296","2020-07-27","공공","서울특별시","종로구민회관수영장","서울특별시 종로구 지봉로5길 7-5 (창신동)","N","수영장",""
"서울특별시","N","",795,"20070101","정상운영","위탁운영        ","2016-11-07","실내","37.5742108077","03028",6756,"","QUB0oJNVLLraJ2BVx3XhXMw+ER4UtLT3Kdum+lZj2ig=","수영장","종로구","사직동","종로구","03028","","126.9646629429","2017-01-23","공공","서울특별시","종로문화체육센터수영장","서울특별시 종로구 인왕산로1길 21 (사직동)","N","수영장",""
"경기도","N","",796,"","정상운영","","2016-12-31","","37.6430327697","472501",370,"","uNhKFDknCj7phBI+jtNgEGjUU1rjwgE8Qd0pwztclL0=","실내","남양주시","","남양주시","472501","","127.121119668","2020-07-27","신고","경기도","오즈 어린이 수영장","남양주시 순화궁로 116, B101호 (별내동, 노블레스)","N","수영장업","경기 남양주시 순화궁로 116"
"경기도","N","",797,"","정상운영","","2016-12-31","","37.7035394027","472811",2182,"","aYzukug5vo6BW/w1PJWUZGWxlJj1iZbvk6BZhbF3Dwo=","실내","남양주시","","남양주시","472811","","127.127500309","2020-07-27","신고","경기도","에코-랜드 수영장","남양주시 별내면 청학로8번길 39","N","수영장업","경기 남양주시 별내면 청학로8번길 39"
"경기도","N","",798,"20011211","정상운영","자체운영        ","2016-11-07","실내","37.7256162641","480767",488,"","Kfxv+e0XjaEh8iVMX3ymQElIGwslnjJyrN5iWhCHJdw=","실내","의정부시","","의정부시","480767","031-836-4844","127.052877363","2022-06-09","신고","경기도","동아수영장","의정부시 장곡로 240 (장암동)","N","수영장업",""
"","N","지층",799,"20150827","폐업","자체운영        ","2016-11-07","실내","37.734565466","11653",767,"","33R3FqtGBRf8uvEWLqHCkIu/L41E8wWvT8CeLswzJ6o=","실내","의정부시","의정부동","","11653","031-877-0881","127.0420383432","2020-07-08","신고","경기도","우리동네 스포츠센터","경기도 의정부시 신흥로207번길 27 (의정부동)","N","수영장업",""
"서울특별시","N","지하1층",800,"20001221","정상운영","위탁운영        ","2016-11-07","","37.4730664948","08799",1924,"","r9647HYmgArKc6wInA6jBC5G3QV7oqNPEzXaReHetkQ=","수영장","관악구","봉천동","관악구","08799","02-875-1188","126.9603152697","2016-12-02","공공","서울특별시","관악구민종합체육센터수영장","서울특별시 관악구 낙성대로3길 37 (봉천동)","N","수영장","서울특별시 관악구 봉천동  225 관악구민종합체육센터"
"","N","",801,"19980720","정상운영","자체운영        ","2016-12-31","실내외","35.1636699499","58101",875,"","0h480rNhq2BZ3HTofS8jyQRrJ/4+wrmAVxTwyvffhwo=","실내","화순군","옥리","","58101","061-370-5236","127.0840383403","2022-12-14","신고","전라남도","금호리조트㈜","전라남도 화순군 북면 옥리길 14-21","N","수영장업",""
"경기도","N","지하2,3층",802,"20161107","폐업","자체운영        ","2016-11-07","실내","37.4196905945","13911",3443,"","Gp4nznaiEVonSOK+H0ofkGeLmbTbDIAqiImr3Qs7bgw=","실내","안양시","석수동","안양시 만안구","13911","031-474-5555","126.9238952223","2020-09-22","신고","경기도","안양워터랜드","경기도 안양시 만안구 예술공원로 153-32 (석수동)","N","수영장업",""
"","N","",803,"20161231","폐업","","2016-12-31","","37.399375116","431825",1278,"","j99+tn9gOxk5RRa/u1GECuiADagCD0n1T3uFxjSVy5E=","실내","안양시","","","431825","","126.944628641","2020-06-19","신고","경기도","도도스포츠센터","안양시 동안구 관악대로 183 (비산동)","N","수영장업","경기 안양시 동안구 관악대로 183"
"강원도","N","",804,"","정상운영","자체운영        ","2016-12-31","실내","37.8892447452","24232",1830,"","yyNekovWEt5zCDv5FoF8XvUtafM+eVuPIECTOCv1KYY=","수영장","춘천시","후평동","춘천시","24232","033-2504-232","127.7439458292","2020-07-27","공공","강원도","사회문화센터수영장","강원도 춘천시 후석로440번길 9 (후평동)","N","수영장","강원도 춘천시 후평동 257-30 춘천시근로자종합복지관"
"서울특별시","N","",805,"","정상운영","","2016-12-31","실외","","",889,"","vBsg6IX7oCIMG7HoCR30NUPrRW5WXeOHWt+Izqaow5M=","수영장","","","송파구","","","","2020-07-27","공공","서울특별시","한강시민공원잠실지구수영장","","N","수영장",""
"경기도","N","",806,"","정상운영","","2016-12-31","실외","","",236,"","sLLFtj+GrxH9fPH8+pVHBUHhrKb1TVhiXnHNskbvCVA=","수영장","김포시","","김포시","","031-981-7300","","2020-07-27","공공","경기도","김포청소년수영장","","N","수영장","월곶면 고막리 산82-1"
"경상남도","N","",807,"19990101","정상운영","자체운영        ","2016-12-31","실내","35.4201347367168","52215",2762,"","8CdJGrbM/x1UAs/mZrH6kpC5iJKLQU8tdfSgTqxllhA=","수영장","산청군","매촌리","산청군","52215","055-970-6423","127.873170993042","2022-04-18","공공","경상남도","산청문화예술회관 수영장","경상남도 산청군 금서면 친환경로2631번길 12","N","수영장","경상남도 산청군 금서면 매촌리 80 문화예술회관"
"경기도","N","",808,"","정상운영","자체운영        ","2016-12-31","없음","37.2989302174","440836",1071,"","HYRcXv9YJ+n1bU80LOFQuanPpNrweaKlopKLLYUJYlU=","실내","수원시","","수원시","440836","031-268-2242","126.991315333","2020-07-27","신고","경기도","수정스포츠","수원시 장안구 대평로 128 (정자동)","N","수영장업","경기 수원시 장안구 대평로 128"
"경기도","N","",809,"","정상운영","자체운영        ","2016-12-31","없음","37.3054539812","440854",846,"","dQMzbIvIpT13xNaduoL3MwspriDvAcneDqalqlQQCB8=","실내","수원시","","수원시","440854","031-241-6758","126.996295726","2020-07-27","신고","경기도","참스포츠","수원시 장안구 파장로 40 (파장동)","N","수영장업","경기 수원시 장안구 파장로 40"
"경기도","N","",810,"20161231","정상운영","자체운영        ","2016-12-31","실내","37.2771987764","441819",530,"","sjvNhyLfrCaLeeDmxqMMsgw16dT52M5JY/WFp2DQJHM=","실내","수원시","","수원시","441819","031-291-0911","126.976587458","2021-11-17","신고","경기도","서호노인복지관","수원시 권선구 구운로14번길 8-4 (구운동)","N","수영장업","경기 수원시 권선구 구운로14번길 8-4"
"전라남도","N","",811,"","정상운영","자체운영        ","2016-12-31","실내","35.2807631584","57537",1825,"","ZPGz8bBDp5x07SPuC5wX6jrboL9nAlUhK0bRg/iux0k=","수영장","곡성군","읍내리","곡성군","57537","","127.2877525627","2020-07-27","공공","전라남도","곡성군민체육센터수영장","전라남도 곡성군 곡성읍 학교로 50","N","수영장",""
"인천광역시","N","",812,"","정상운영","","2016-12-31","실내","","",7109,"","+/iA95R2MbIWA6EZncHpNhWJCVwYNh1H1F0unKvxpcc=","수영장","서구","","서구","","","","2020-07-27","공공","인천광역시","인천서부여성회관","","N","수영장",""
"경기도","N","",813,"","정상운영","","2016-12-31","","37.2611295016","441870",1030,"","Zy4vfol3sxlrEaRmFuzCUO2B6//1QwzsylmaCUSEtRE=","실내","수원시","","수원시","441870","","127.012075798","2020-07-27","신고","경기도","버드네노인복지회관","수원시 권선구 권선로564번길 36 (세류동)","N","수영장업","경기 수원시 권선구 권선로564번길 36"
"경기도","N","지하1층",814,"","정상운영","자체운영        ","2016-12-31","없음","37.2563029575","16562",859,"지하1층","CicGru1t7sJyrrmAE6rzfQ21LFNzfslyCObX7TTcX04=","실내","수원시","권선동","수원시 권선구","16562","031-237-4834","127.0336369315","2020-07-27","신고","경기도","학촌실내수영장","경기도 수원시 권선구 권중로11번길 11 (권선동)","N","수영장업","경기도 수원시 권선구 권선동 1163-6 학촌유치원"
"경기도","N","",815,"20161231","폐업","자체운영        ","2016-12-31","없음","37.260858799","442835",2688,"","wK3h1xQuiE8CC8/W8yEStct+bVTJ4qcBdPW2KA5hLVk=","실내","수원시","","수원시","442835","031-238-1230","127.033039228","2020-06-19","신고","경기도","트레보휘트니스","수원시 팔달구 효원로 288 (인계동)","N","수영장업","경기 수원시 팔달구 효원로 288"
"경기도","N","",816,"20161231","폐업","자체운영        ","2016-12-31","없음","37.2663079385","442759",1632,"","Vzr7QApBopJi2XDxAQD+0pd0HDITO6UPz8yjF+X8AVs=","실내","수원시","","수원시","442759","031-231-6550","127.034317816","2020-06-19","신고","경기도","휘트니스센타PG","수원시 팔달구 인계로 154 (인계동)","N","수영장업","경기 수원시 팔달구 인계로 154"
"경기도","N","",817,"","폐업","자체운영        ","2016-12-31","없음","37.2576571675","443470",901,"","rJH/Aqqe1Hwws2/ZrxVOpJMPt1p3m0QRAfbxaSjeLtU=","실내","수원시","","수원시","443470","031-273-3030","127.069083194","2020-07-27","신고","경기도","수원체육문화센터","수원시 영통구 영통로 383 (영통동)","N","수영장업","경기 수원시 영통구 영통로 383"
"경기도","N","",818,"20161231","정상운영","자체운영        ","2016-12-31","실내","37.2396178165","443400",914,"","ZOspnlKrAbVSGrYNoRmSFy+RhzNi7fSonhgMti8vrgk=","실내","수원시","","수원시","443400","031-202-2979","127.056304644","2023-04-27","신고","경기도","(주)아이풀 망포점","수원시 영통구 영통로 136, B01호 (망포동)","N","수영장업","경기 수원시 영통구 영통로 136"
"광주광역시","N","",819,"20090629","정상운영","","2016-12-31","실내","35.1344208029","",4520,"","rxW3NtQ3ySamPskKUdX85GrC5CIqkIkwgaUOiKFsJz4=","수영장","동구","","동구","","062-225-8700","126.924185833","2016-12-31","공공","광주광역시","동구문화센터수영장","","N","수영장","학동"
"경기도","N","",820,"","정상운영","","2016-12-31","실외","","",96,"","cHo5IOX6y0RsagjCfRP12UgJB+ukPSSD1RBx4GPeA24=","수영장","양주시","","양주시","","031-8082-4150","","2020-07-27","공공","경기도","양주청소년수련관수영장","","N","수영장",""
"경기도","N","",821,"20050205","정상운영","","2016-12-31","실내","37.2742694545","442828",17316,"","PZsiIthEvks8Wyz4jmPGcqGcwy9hF5JGCOcaeMhR32o=","수영장","수원시","","수원시","442828","","127.034605563","2016-12-31","공공","경기도","청소년문화센터수영장","인계동 334-1","N","수영장","경기 수원시 팔달구 인계동 334-1"
"충청북도","N","",822,"19900901","정상운영","위탁운영        ","2016-11-07","실내","36.6409790442","28559",5402,"","RUNmre+MZ3khpOTmN+mgDEvGDGO4ctJ4+sjCowh0Nsk=","수영장","청주시","사직동","청주시","28559","","127.4696612662","2016-12-23","공공","충청북도","청주실내수영장","충청북도 청주시 서원구 흥덕로 61 (사직동)","N","수영장","충청북도 청주시 서원구 사직동  788 국민생활관"
"서울특별시","N","1층",823,"20060313","정상운영","위탁운영        ","2016-11-07","","37.4800711987","08772",973,"","LsoYva+rfS6UChnVRZrnl/v29VVspQCv7yHj79n4T2M=","수영장","관악구","신림동","관악구","08772","02-869-1888","126.9160329184","2016-12-02","공공","서울특별시","신림체육센터수영장","서울특별시 관악구 난곡로58길 13 (신림동)","N","수영장","서울특별시 관악구 신림동  산197-31 신림다목적체육센타"
"경기도","N","",824,"20161107","정상운영","자체운영        ","2016-11-07","없음","37.5083351987","420847",254,"","HBrWfMkO1JzjviZX6VmaTqCzQV1b2qBwB/X/YY0W6JA=","실내","부천시","","부천시","420847","032-325-6080","126.761259544","2021-02-09","신고","경기도","반석수영장","부천시 원미구 계남로 106-1 (중동)","N","수영장업","경기 부천시 계남로 106-1"
"","N","",825,"20161231","정상운영","자체운영        ","2016-12-31","실내","37.4912194534","420840",431,"","/f0iQCDPdQG3M1wv+x2iodvbMZQG2IRfZJCZ8sOpA9Y=","실내","부천시","","","420840","032-663-7776","126.793640243","2022-07-14","신고","경기도","룸비니수영장","부천시 원미구 소사로 367 (원미동)","N","수영장업","경기 부천시 소사로 367"
"","N","",826,"20161107","정상운영","자체운영        ","2016-11-07","실내","37.5031080222","420852",611,"","PiQkHMkKVhnhomvQufuDXNfc3PBZpLcCuaiQv7zuwp0=","실내","부천시","","","420852","032-325-3106","126.760588577","2021-02-09","신고","경기도","부천YMCA","부천시 원미구 석천로169번길 42 (중동)","N","수영장업","경기 부천시 석천로169번길 42"
